"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"44784","Mediterranean","April 30, 2018","2018","Apr","6","","6","","","5","1","Drowning","Bodies retrieved in Zuwara, Libya","IOM Libya","32.942476914595, 12.087154137109","Central Mediterranean","","Uncategorized","4"
"44783","Mediterranean","April 30, 2018","2018","Apr","1","","1","","1","","","Drowning","Body retrieved on Tajoura beach, near Tripoli, Libya","IOM Libya","32.863131902941, 13.432646267578","Central Mediterranean","","Uncategorized","4"
"44782","Mediterranean","April 30, 2018","2018","Apr","2","","2","","","2","","Drowning","Bodies retrieved in Garaboli, Libya","IOM Libya","32.795033269536, 13.714950386230","Central Mediterranean","","Uncategorized","4"
"44781","Europe","April 30, 2018","2018","Apr","1","","1","7","","1","","Drowning","Kolpa/Kupa river, near Spodnja Preloka, Črnomelj municipality, Slovenia","Slovenian Police via IOM Slovenia, Total Slovenia News","45.466267164047, 15.351576252453","Western Balkans","https://bit.ly/2I6u379","Southern Europe","5"
"44802","Europe","April 30, 2018","2018","Apr","1","","1","","","1","","Drowning","Kolpa/Kupa river, west of Žakanj, Croatia ","KaPortal.hr, Večernji list, Jutarnji list","45.614675326374, 15.308079733899","Western Balkans","https://bit.ly/2Ik3koB, https://bit.ly/2L4BRVJ, https://bit.ly/2wHTXd8, https://bit.ly/2k1QWuM","Southern Europe","3"
"44775","Mediterranean","April 29, 2018","2018","Apr","17","2","19","19","","","","Drowning","Unspecified location off the coast of Cap Falcon, Aïn El Turck, west of Oran, Algeria. Several bodies washed up in following days.","ObservAlgérie, Caminando Fronteras, EFE, Réflexion","35.822895058362, -0.796902517969","Western Mediterranean","https://bit.ly/2Fsq13X, https://bit.ly/2rdyW4a, https://bit.ly/2rjAGcP, https://bit.ly/2rjAGcP, https://bit.ly/2FIbQYn, https://bit.ly/2FIbQYn","Uncategorized","3"
"44780","US-Mexico Border","April 29, 2018","2018","Apr","1","","1","","","1","","Drowning","Río Bravo, near Los Ángeles, Miguel Alemán, Tamaulipas, Mexico","El Mañana","27.628417528052, -99.631310455078","","https://bit.ly/2I69TKO","Central America","1"
"44801","Europe","April 29, 2018","2018","Apr","1","","1","","","1","","Drowning","Korana river, west of Pavlovac village (near Slunj), Croatia ","KaPortal.hr, N1 TV, HRT","45.185660147651, 15.531330179712","Western Balkans","https://bit.ly/2GgKIjy, https://bit.ly/2L4BRVJ, https://bit.ly/2wHTXd9","Southern Europe","3"
"44776","Central America","April 27, 2018","2018","Apr","1","","1","","","1","","Fall from train","Boulevard Tratados de Córdoba, near Plaza Crystal, Córdoba, Veracruz, Mexico","Noreste, Plumas Libres, El Sol de Córdoba","18.888888520572, -96.945923551312","Central America to US","https://bit.ly/2Ko15y1, https://bit.ly/2HE5Od3, https://bit.ly/2HD0XsG","Central America","3"
"44777","US-Mexico Border","April 26, 2018","2018","Apr","1","","1","","","1","","Drowning","Río Bravo, El Patinadero, Parque Viveros, Nuevo Laredo, Tamaulipas, Mexico","Líder Web","27.476211578865, -99.482285464557","Central America to US","https://bit.ly/2HTPVm7","Central America","3"
"44850","US-Mexico Border","April 25, 2018","2018","Apr","1","","1","","","1","","Probable hyperthermia","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.377021100000, -113.165430700000","","http://humaneborders.info/","Northern America","5"
"44779","Sub-Saharan Africa","April 25, 2018","2018","Apr","47","","47","","","","","Drowning","Oubangui river, near Dongo, Sud-Ubangi, on border between Democratic Republic of the Congo and the Republic of the Congo","Reuters, Le Figaro, BBC Afrique, Africa News","2.725285183307, 18.399992195313","","https://reut.rs/2HGJ2BA, https://bit.ly/2I3IBoi, https://bbc.in/2FtYvCT, https://bit.ly/2HBU3Ir","Central Africa","3"
"44849","US-Mexico Border","April 25, 2018","2018","Apr","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.808500600000, -112.340284200000","","http://humaneborders.info/","Northern America","5"
"45768","US-Mexico Border","April 25, 2018","2018","Apr","1","","1","","","","","Unknown","Río Bravo, near 38306 Mile 7 Road, Peñitas, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.333743800000, -98.435956600000","","","Northern America","5"
"44773","Mediterranean","April 25, 2018","2018","Apr","5","12","17","17","","","","Drowning","15 miles southeast of Alboran Island, Almería, Spain","Caminando Fronteras, Salvamento Marítimo, Spanish Red Cross via Europa Press","35.719565805417, -3.226601551172","Western Mediterranean","https://bit.ly/2qZJTXw, https://bit.ly/2Hu4Ks9, https://bit.ly/2HtxjGk, https://bit.ly/2Jpyasg","Uncategorized","5"
"44848","US-Mexico Border","April 24, 2018","2018","Apr","1","","1","","","1","","Unknown (mummified remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.014058000000, -112.104406300000","","http://humaneborders.info/","Northern America","5"
"44847","US-Mexico Border","April 24, 2018","2018","Apr","1","","1","","1","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.617620300000, -111.515235900000","","http://humaneborders.info/","Northern America","5"
"44846","US-Mexico Border","April 23, 2018","2018","Apr","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.179197800000, -112.947334100000","","http://humaneborders.info/","Northern America","5"
"44880","Middle East","April 23, 2018","2018","Apr","1","","1","","","1","1","Shot","Syria-Turkey border, Idlib Governorate, Syria","Syrian Observatory for Human Rights","36.012715861839, 36.375359242969","","http://www.syriahr.com/en/?p=90124","Western Asia","4"
"44772","US-Mexico Border","April 23, 2018","2018","Apr","1","","1","14","","","","Vehicle Accident","Between Highway US 281 and Pedro Martínez Street, Mercedes, Hidalgo  County, Texas, USA","El Mañana, Valley Central, The Monitor","26.086911665359, -97.928374078418","","https://bit.ly/2I3n3Wx, https://bit.ly/2vKjotR, https://bit.ly/2Hqhqo6","Northern America","3"
"44770","Mediterranean","April 22, 2018","2018","Apr","11","","11","","","11","1","Drowning","5 nautical miles northeast off the coast of Sabratha, Libya","IOM Libya","32.897924735444, 12.636084778651","Central Mediterranean","https://reut.rs/2HRR1fM, https://bit.ly/2Hp9tQc","Uncategorized","4"
"44874","Europe","April 22, 2018","2018","Apr","1","","1","","","1","","Drowning","Unspecified location in Kolpa/Kupa river, Slovenia, near border with Croatia","Slovenian Police via IOM Slovenia","45.645918971705, 15.357401710780","Western Balkans","","Southern Europe","5"
"44771","Caribbean","April 22, 2018","2018","Apr","1","","1","","","1","","Shot","""El Hielo"" border crossing point, Manzanillo, Montecristi, Dominican Republic, near border with Haiti","Proceso, Listin Diario, Acento","19.692379285142, -71.754706226025","","https://bit.ly/2K5lFTI, https://bit.ly/2JmU2o6, https://bit.ly/2qVyC9Q","Caribbean","3"
"44879","Middle East","April 21, 2018","2018","Apr","2","","2","","","2","","Shot","Syria-Turkey border, near Jisr ash-Shugur, Idlib Governorate, Syria","Syrian Observatory for Human Rights","35.865267422024, 36.183881628076","","http://www.syriahr.com/en/?p=90006","Western Asia","4"
"44878","Middle East","April 20, 2018","2018","Apr","2","","2","","","2","","Shot","Syria-Turkey border, Al-Raqqa Governorate, Syria","Syrian Observatory for Human Rights","36.694321483987, 39.083077581592","","http://www.syriahr.com/en/?p=89955","Western Asia","4"
"44769","Europe","April 20, 2018","2018","Apr","1","","1","","","1","","Electrocution on railway","Outside Thessaloniki, Greece","AP","40.671586372048, 22.895495607568","","https://nyti.ms/2HFRZON","Southern Europe","1"
"44767","South America","April 19, 2018","2018","Apr","4","","4","","","3","1","Drowning","Táchira River, near Cúcuta, Colombia","El Carin","7.868527461165, -72.451714319238","","https://bit.ly/2F9sfVn, https://bit.ly/2F8iqr2","South America","3"
"44768","Middle East","April 19, 2018","2018","Apr","2","","2","131","","","","Vehicle Accident","Horasan, Erzurum, Turkey","Hyrriet","40.032688910096, 42.078239792969","","https://bit.ly/2HFfUxB, https://bit.ly/2F7Df5Z","Western Asia","3"
"44766","Southeast Asia","April 18, 2018","2018","Apr","","1","1","107","","","","Drowning","Off the coast of Pedra Branca, Singapore","The Strait Times","1.330274112957, 104.408058282210","","https://bit.ly/2HzrHgP, https://bit.ly/2F2ABOw","South-eastern Asia","2"
"44845","US-Mexico Border","April 18, 2018","2018","Apr","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.863651300000, -112.560465600000","","http://humaneborders.info/","Northern America","5"
"44765","Middle East","April 17, 2018","2018","Apr","1","","1","","","1","1","Violence","Turkey-Syria border, 50 km west of Serekaniye, Syria","ANFnews","36.800271320442, 39.988049492969","","https://bit.ly/2vt91uD","Western Asia","1"
"44764","Central America","April 17, 2018","2018","Apr","1","","1","","","1","","Hit by train","Train tracks between Tampico Madero and Monterrey, near Montemorelos, Nuevo León, Mexico","El Porvenir, El Norte","25.188917600000, -99.836302800000","","https://bit.ly/2HJ5RFl, https://bit.ly/2Hd4tdj","Central America","3"
"44763","US-Mexico Border","April 17, 2018","2018","Apr","1","","1","","","1","","Presumed drowning","Canal Rodhe, near International Bridge Reynosa-Mission, Tamaulipas, Mexico","El Cinco","26.109429699864, -98.337050569532","","https://bit.ly/2qDbJJ0","Central America","1"
"44794","Central America","April 17, 2018","2018","Apr","1","","1","","","1","","Hit by train","Train tracks in Villagrán, Guanajuato, Mexico","Periódico Correo","20.513414300000, -100.994831500000","","https://bit.ly/2IdDy5s","Central America","1"
"44844","US-Mexico Border","April 17, 2018","2018","Apr","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.269819000000, -111.408511000000","","http://humaneborders.info/","Northern America","5"
"44843","US-Mexico Border","April 14, 2018","2018","Apr","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.840856200000, -111.401036500000","","http://humaneborders.info/","Northern America","5"
"44761","Mediterranean","April 14, 2018","2018","Apr","1","","1","","","1","","Cardiac arrest","Body found near border fence in Anyera, Ceuta, Spain","El Faro de Ceuta, APDHA, Ceuta TV","35.898592900000, -5.373166000000","Western Mediterranean","https://bit.ly/2HGGCDO, https://bit.ly/2qwQEPA, https://bit.ly/2qCHRwn","Uncategorized","3"
"44877","Middle East","April 14, 2018","2018","Apr","2","","2","","","2","","Shot","Syria-Turkey border, near Ras al-Ayn, al-Hasakah Governorate, Syria","Syrian Observatory for Human Rights","36.857585422532, 40.075596795215","","http://www.syriahr.com/en/?p=89505","Western Asia","4"
"44760","Mediterranean","April 13, 2018","2018","Apr","1","","1","","","1","","Cardiac arrest","Body found near border fence in Anyera, Ceuta, Spain","El Faro de Ceuta, APDHA, Ceuta TV","35.898558136159, -5.374453460327","Western Mediterranean","https://bit.ly/2JPLF5i, https://bit.ly/2qwQEPA, https://bit.ly/2qCHRwn","Uncategorized","3"
"44842","US-Mexico Border","April 13, 2018","2018","Apr","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.820716200000, -111.409160000000","","http://humaneborders.info/","Northern America","5"
"44762","South Asia","April 12, 2018","2018","Apr","2","","2","","","2","","Shot","Pillar No. 250 of the Pakistan-Iran border, near Gwadar, Balochistan, Pakistan","Samaa","25.260917436273, 61.639988077148","","https://bit.ly/2qFbvQT","Southern Asia","1"
"44758","US-Mexico Border","April 12, 2018","2018","Apr","2","","2","","","2","","Drowning","Río Bravo, Nuevo Laredo, Tamaulipas, Mexico","Líder Web, Hoy Tamaulipas, El Mañana, 1800migrante","27.596676359375, -99.537031043872","","https://bit.ly/2HjYQgt, https://bit.ly/2JIYqPa, https://bit.ly/2qsYN7H, https://www.facebook.com/1800Migrante/posts/1626694120754804","Central America","3"
"44759","Central America","April 12, 2018","2018","Apr","1","","1","","1","","","Hit by train","Train tracks near Villahermosa, Tabasco, Mexico","La Prensa","17.989456000000, -92.947506100000","","https://bit.ly/2JQ1A3R, https://bit.ly/2H5AKa4","Central America","3"
"45943","Central America","April 11, 2018","2018","Apr","1","","1","","","1","","Fall from train","Train tracks near Culiacancito, Culiacán, Sinaloa, Mexico","El Sol de Sinaloa, A Discusión","24.818469372615, -107.532717729640","","https://bit.ly/2ORv82U, https://bit.ly/2Inbx8c","Northern America","3"
"44840","US-Mexico Border","April 10, 2018","2018","Apr","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.916318900000, -112.935779900000","","http://humaneborders.info/","Northern America","5"
"44841","US-Mexico Border","April 10, 2018","2018","Apr","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.442121100000, -111.257139800000","","http://humaneborders.info/","Northern America","5"
"44757","Europe","April 10, 2018","2018","Apr","1","","1","3","","1","","Drowning","Kolpa/Kupa river, Črnomelj, Slovenia, on border with Croatia","Slovenian Police via IOM Slovenia, AFP","45.568179032295, 15.298477385449","Western Balkans","https://bit.ly/2qnWOkU","Southern Europe","5"
"44754","Southeast Asia","April 09, 2018","2018","Apr","7","","7","46","6","","","Vehicle Accident","Highway 12, outside Mae Sot, Thailand","Bangkok Post, Reuters","16.775182600000, 98.704075000000","","https://bit.ly/2JzESg6, https://bit.ly/2v0Z6fx, https://reut.rs/2H7dZSe, https://reut.rs/2H9QEiO, https://bit.ly/2GUWhOz","South-eastern Asia","3"
"45801","US-Mexico Border","April 09, 2018","2018","Apr","1","","1","","","","","Unknown (skeletal remains)","King Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","26.976823400000, -98.065300600000","","","Northern America","4"
"44755","Europe","April 09, 2018","2018","Apr","1","","1","1","","1","","Drowning","Kolpa/Kupa river, Črnomelj, Slovenia, on border with Croatia","Slovenian Police via IOM Slovenia, DELO","45.569440837456, 15.299164030957","Western Balkans","https://bit.ly/2v1hMff","Southern Europe","5"
"44753","Mediterranean","April 09, 2018","2018","Apr","6","30","36","10","","","","Presumed drowning","Off the coast of Houara, 20km south of Tangiers, Morocco","EFE, Caminando Fronteras, eldiario.es","35.565324311662, -6.015228714063","Western Mediterranean","https://bit.ly/2HptqDa, https://bit.ly/2IPJAoR, https://bit.ly/2v7BaY1","Uncategorized","3"
"44711","Mediterranean","April 06, 2018","2018","Apr","1","","1","","1","","","Drowning","Playa de Jabonera, Tarifa, Cádiz, Spain","Diario de Cádiz, Europapress, EFE","36.007378006886, -5.595094154956","Western Mediterranean","https://bit.ly/2GJVwf0, https://bit.ly/2H6xxGf, https://bit.ly/2qh0shj","Uncategorized","3"
"44713","North Africa","April 06, 2018","2018","Apr","1","","1","","","1","1","Hit by truck","Port of Ceuta, Spain","El Faro de Ceuta, Ceuta Actualidad","35.896119934234, -5.321322894751","","https://bit.ly/2qj83Lo, https://bit.ly/2qfCaEh, https://bit.ly/2JrcQU1, https://bit.ly/2qgqGzR","Northern Africa","3"
"44752","Southeast Asia","April 06, 2018","2018","Apr","2","8","10","5","","","","Starvation, Presumed drowning","Andaman Sea, off the coast of southern Thailand","IOM Indonesia, AFP","9.233987577929, 97.905275068750","","https://bit.ly/2uSVAnm, https://www.iom.int/news/iom-steps-aid-new-rohingya-boat-arrivals-indonesia","South-eastern Asia","4"
"44839","US-Mexico Border","April 06, 2018","2018","Apr","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.044614200000, -112.369388900000","","http://humaneborders.info/","Northern America","5"
"44876","Middle East","April 05, 2018","2018","Apr","1","","1","","1","","1","Shot","Syria-Turkey border, near Darkush, Idlib Governorate, Syria","Syrian Observatory for Human Rights","36.003232158569, 36.369436184473","","http://www.syriahr.com/en/?p=88676","Western Asia","4"
"44774","North Africa","April 05, 2018","2018","Apr","1","5","6","","","","","Drowning","Off the coast of Saint Louis, Commune de Gandiol, Senegal","Ndari Info, Caminando Fronteras","16.044509232393, -16.636998584766","Western African","https://bit.ly/2ICuHWO, https://bit.ly/2HazmSA","Western Africa","1"
"45759","Europe","April 04, 2018","2018","Apr","","1","1","2","","1","1","Presumed drowning","Evros/Meriç river, Greece-Turkey border","UNHCR","40.895695488420, 26.252389505493","","https://bit.ly/2MlzCgt","Southern Europe","4"
"45767","US-Mexico Border","April 03, 2018","2018","Apr","1","","1","","","1","","Presumed drowning","Río Bravo, near 1145 International Boulevard, Hidalgo, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.116887473702, -98.265781255325","","","Northern America","5"
"45732","US-Mexico Border","April 03, 2018","2018","Apr","1","","1","","","1","","Presumed drowning","Río Bravo, near 1144 International Boulevard, Hidalgo, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office, Desaparecidos y sin reclamar en la frontera","26.117150368913, -98.265632757178","","https://www.facebook.com/Desaparecidosysinreclamarenlafrontera/posts/1833316786978261","Northern America","5"
"45800","US-Mexico Border","April 02, 2018","2018","Apr","1","","1","","","1","","Unknown","Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.119257900000, -98.229129300000","","","Northern America","4"
"44710","Mediterranean","April 02, 2018","2018","Apr","1","","1","","","1","","Presumed drowning","6 nautical miles northwest of Port of Bouzedjar, Ain Témouchent, Algeria","Liberté, Ouest Tribune","35.635369791472, -1.325146605078","Western Mediterranean","https://bit.ly/2Hjz0a1, https://bit.ly/2IFjxkf","Uncategorized","3"
"44709","Mediterranean","April 01, 2018","2018","Apr","1","","1","","","1","","Presumed drowning","Near Isles Habibas, Ain Témouchent, Algeria","Réflexion, DK News, Ouest Tribune","35.724826606545, -1.134878620654","Western Mediterranean","https://bit.ly/2JwAWNg, https://bit.ly/2GM739M, https://bit.ly/2IFjxkf","Uncategorized","3"
"45799","US-Mexico Border","April 01, 2018","2018","Apr","1","","1","","","","","Unknown","King Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.034872400000, -98.067233800000","","","Northern America","4"
"44694","Mediterranean","April 01, 2018","2018","Apr","1","","1","","","1","","Presumed drowning","Off the coast of Al-Hoceima, Morocco","EFE, Yabiladi","35.307342028997, -3.957839329297","Western Mediterranean","https://bit.ly/2GtFQwv, https://bit.ly/2GTiMXz","Uncategorized","3"
"44693","Mediterranean","April 01, 2018","2018","Apr","7","4","11","1","","1","","Drowning","Unspecified location in the Gibraltar Strait, between Morocco and Spain","IOM Spain, Salvamento Marítimo, El Mundo","35.977554386570, -5.768318886719","Western Mediterranean","https://bit.ly/2EddpwF, https://bit.ly/2GS3tye, https://bit.ly/2uMxECe, https://bit.ly/2GzE74U, https://bit.ly/2GMdoCb, https://bit.ly/2Kf0Kxq, https://bit.ly/2Fid6kT","Uncategorized","5"
"44708","Mediterranean","March 31, 2018","2018","Mar","1","","1","","","","","Presumed drowning","West of Plage Sbiaat, Commune de M'Said, Ain Témouchent, Algeria","Réflexion, DK News, Ouest Tribune","35.400122962293, -1.258784939648","Western Mediterranean","https://bit.ly/2JwAWNg, https://bit.ly/2GM739M, https://bit.ly/2IFjxkf","Uncategorized","3"
"44697","Southeast Asia","March 30, 2018","2018","Mar","20","","20","27","18","2","","Vehicle Accident","Tak Province, Thailand","IOM Thailand, AP","16.899101587435, 99.134089546094","","https://wapo.st/2GtSGqA","South-eastern Asia","4"
"44698","Middle East","March 30, 2018","2018","Mar","17","","17","33","","","","Vehicle Accident","Iğdır province, Turkey, near border with Armenia","Reuters, La Vanguardia","39.944335244415, 43.986297071289","","https://reut.rs/2Ip7Gq4, https://bit.ly/2q75Na2","Western Asia","3"
"45736","US-Mexico Border","March 29, 2018","2018","Mar","1","","1","","","","","Drowning","All-American Canal, Calexico, Imperial County, California, USA","Consulado de México en Calexico","32.705326986876, -115.163423378300","","","Northern America","5"
"44692","Mediterranean","March 29, 2018","2018","Mar","","7","7","","","7","","Presumed drowning","Unspecified location in the Gibraltar Strait, between Morocco and Spain","Caminando Fronteras","35.961994206451, -5.382424111328","Western Mediterranean","https://bit.ly/2Ej7nL0","Uncategorized","4"
"44696","Sub-Saharan Africa","March 29, 2018","2018","Mar","6","","6","108","2","3","1","Vehicle Accident","Kilometer 9 marker on highway near Ngara, Kagera Region, Tanzania","IOM Tanzania","-2.497341984525, 30.668877524512","","https://bit.ly/2GXjIYq","Eastern Africa","4"
"45766","US-Mexico Border","March 29, 2018","2018","Mar","1","","1","","","1","","Presumed drowning","Río Bravo, near 4404 Ira Road, Mission, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.182987778393, -98.405593392773","","","Northern America","5"
"44682","Europe","March 28, 2018","2018","Mar","1","","1","","","1","1","Vehicle Accident","Died in Hopital Claude Huriez, Lille, France, after jumping from a truck on a motorway near Port of Calais, France ","Le Parisien, La Voix du Nord","50.610968300000, 3.034904500000","Calais to United Kingdom","https://bit.ly/2pPsjnL, https://bit.ly/2GikD4n","Western Europe","3"
"44707","US-Mexico Border","March 28, 2018","2018","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.091909170874, -112.994825761720","Central America to US","http://humaneborders.info/","Northern America","5"
"45765","US-Mexico Border","March 28, 2018","2018","Mar","1","","1","","","1","","Presumed drowning","Río Bravo, near Garza Avenue / West Military Road, La Joya, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.218109622769, -98.482653294165","","","Northern America","5"
"45764","US-Mexico Border","March 27, 2018","2018","Mar","1","","1","","","1","","Presumed drowning","Río Bravo, near 41966 Expressway 83, Havana, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.235224737159, -98.521416750354","","","Northern America","5"
"44704","US-Mexico Border","March 27, 2018","2018","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.017756700000, -112.164876400000","","http://www.humaneborders.info/","Northern America","5"
"44706","US-Mexico Border","March 27, 2018","2018","Mar","1","","1","","1","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.371764900000, -112.860693000000","Central America to US","http://humaneborders.info/","Northern America","5"
"44683","Central America","March 26, 2018","2018","Mar","2","3","5","4","1","1","1","Drowning","Bodies retrieved in Playa Morales and Playa Cascajal, Puerto Obaldía, Guna Yala, Panama","Servicio Nacional de Fronteras, Ministerio de Seguridad Pública de Panamá","8.666783134338, -77.419983786369","","https://bit.ly/2pMBOnw, http://www.senafront.gob.pa/notas/2018/marzo/migrantes.html, https://bit.ly/2HoHAEv","Central America","5"
"44695","Central America","March 26, 2018","2018","Mar","1","","1","","","1","","Fall from train","Train tracks near Éjido Luna, Escárcega, Campeche, Mexico","Tribuna de Campeche","18.289917622304, -90.902274513245","","https://bit.ly/2GU4J3E","Central America","1"
"44681","Central America","March 26, 2018","2018","Mar","1","","1","","","1","","Hit by train, Train Accident","Train tracks between Bulevar Rodríguez Triana and Calle Ferrocarril, Las Julietas de Torreón, Coahuila, Mexico","Milenio, Multimedios","25.500611274885, -103.407768083350","Central America to US","https://bit.ly/2GCX2ih, https://bit.ly/2pQ3GIr","Central America","3"
"44828","Europe","March 24, 2018","2018","Mar","2","","2","","","2","","Violence","Bodies found in an abandoned building near Potamos, outside Alexandroupolis, Greece, near border with Turkey","AP","40.857735248188, 25.886080446033","","https://bit.ly/2DX9JiA, https://bit.ly/2x67T0J","Southern Europe","3"
"44680","Europe","March 24, 2018","2018","Mar","1","","1","","1","","","Sickness and lack of access to medicines","Sant'Anna Hospital in Turin, Italy, after being rejected on the France-Italy border","Corriere della Sera, France Soir","45.036023300000, 7.674031500000","Italy to France","https://bit.ly/2DV7ah3, https://bit.ly/2pF3rzV","Southern Europe","3"
"44679","US-Mexico Border","March 24, 2018","2018","Mar","1","","1","","1","","","Suicide","Body found in Mexicali, Baja California, Mexico","La Jornada, Diario de México","32.624538900000, -115.452262300000","Central America to US","https://bit.ly/2pPq6sj, https://bit.ly/2IZoMMl","Central America","3"
"44703","US-Mexico Border","March 23, 2018","2018","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.914713900000, -111.965332300000","","http://www.humaneborders.info/","Northern America","5"
"44678","US-Mexico Border","March 22, 2018","2018","Mar","1","","1","","","1","","Drowning","Rio Bravo, La Playita, Reynosa, Tamaulipas, Mexico","Hoy Tamaulipas, HCH","26.122863641117, -98.325093293462","Central America to US","https://bit.ly/2pHNXKD, https://bit.ly/2Gh6STN","Central America","3"
"44701","US-Mexico Border","March 21, 2018","2018","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.163190400000, -112.998958600000","","http://www.humaneborders.info/","Northern America","5"
"44702","US-Mexico Border","March 21, 2018","2018","Mar","1","","1","","1","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.300134900000, -111.573646100000","","http://www.humaneborders.info/","Northern America","5"
"44676","Mediterranean","March 20, 2018","2018","Mar","1","","1","","","1","","Presumed drowning","Body found on the shore of Tripoli, Libya","IOM Libya","32.908397062094, 13.256741284619","Central Mediterranean","","Uncategorized","4"
"45798","US-Mexico Border","March 20, 2018","2018","Mar","1","","1","","1","","","Unknown","Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.064593600000, -98.144349100000","","","Northern America","4"
"44670","East Asia","March 19, 2018","2018","Mar","3","","3","","1","2","","Presumed drowning","Bodies found on beach in Taiwan's eastern coast, between Pingtung and Taitung County","Taiwan Coast Guard Administration, VN Express, BBC Vietnamese","22.237085694900, 120.955253840630","","http://bit.ly/2pmULOe, http://bit.ly/2GHKWlA, http://bbc.in/2DEqUpb","Eastern Asia","5"
"44671","Mediterranean","March 18, 2018","2018","Mar","1","","1","","","1","","Drowning","Body recovered on a beach in Rota, Cádiz, Spain","Guardia Civil, Europa Press","36.619003063120, -6.364435634424","Western Mediterranean","http://bit.ly/2FS0mql","Uncategorized","5"
"44712","US-Mexico Border","March 18, 2018","2018","Mar","1","","1","","","1","","Drowning","Unspecified location in the Río Bravo","La Nueva Radio Ya","28.775431163322, -100.532556052990","","https://bit.ly/2GK2uAX","Northern America","1"
"44674","Southeast Asia","March 17, 2018","2018","Mar","3","","3","8","2","1","","Vehicle Accident","Near kilometer marker 77, Asia Highway 32, Tambon Ban Paeng, Sing Buri Province, Thailand","Bangkok Post, Thailand News, The Nation","14.811862000000, 100.448111700000","","https://bit.ly/2GgLdyi, https://bit.ly/2HZeIBS, https://bit.ly/2FWlyvn","South-eastern Asia","3"
"44669","Mediterranean","March 17, 2018","2018","Mar","16","3","19","3","5","11","9","Drowning","Unspecified location off the coast of Agathonisi, Greece","IOM Greece, Hellenic Coast Guard, Reuters, AP","37.462855742504, 27.010840066992","Eastern Mediterranean","http://www.hcg.gr/node/17395, http://bit.ly/2u2YRjw, http://reut.rs/2u2ZdGS","Uncategorized","5"
"44668","Europe","March 17, 2018","2018","Mar","2","","2","7","","","","Vehicle Accident","Highway near Xanthi, Greece, near border with Bulgaria","Reuters, AP","41.152142427258, 24.887520168262","Western Balkans","http://reut.rs/2u2ZdGS, http://bit.ly/2G78Nxi","Southern Europe","3"
